"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"ESP","FERTILITY","TOT","CHD_WOMAN","A","2018",1.26,
"ESP","FERTILITY","TOT","CHD_WOMAN","A","2019",1.23,
"ESP","FERTILITY","TOT","CHD_WOMAN","A","2020",1.19,
"ESP","FERTILITY","TOT","CHD_WOMAN","A","2021",1.19,
"SWE","FERTILITY","TOT","CHD_WOMAN","A","1960",2.2,
"SWE","FERTILITY","TOT","CHD_WOMAN","A","1961",2.23,
"SWE","FERTILITY","TOT","CHD_WOMAN","A","1962",2.26,
"SWE","FERTILITY","TOT","CHD_WOMAN","A","1963",2.34,
"SWE","FERTILITY","TOT","CHD_WOMAN","A","1964",2.48,
"SWE","FERTILITY","TOT","CHD_WOMAN","A","1965",2.42,
"SWE","FERTILITY","TOT","CHD_WOMAN","A","1966",2.36,
"SWE","FERTILITY","TOT","CHD_WOMAN","A","1967",2.27,
"SWE","FERTILITY","TOT","CHD_WOMAN","A","1968",2.07,
"SWE","FERTILITY","TOT","CHD_WOMAN","A","1969",1.93,
"SWE","FERTILITY","TOT","CHD_WOMAN","A","1970",1.94,
"SWE","FERTILITY","TOT","CHD_WOMAN","A","1971",1.96,
"SWE","FERTILITY","TOT","CHD_WOMAN","A","1972",1.91,
"SWE","FERTILITY","TOT","CHD_WOMAN","A","1973",1.86,
"SWE","FERTILITY","TOT","CHD_WOMAN","A","1974",1.87,
"SWE","FERTILITY","TOT","CHD_WOMAN","A","1975",1.77,
"SWE","FERTILITY","TOT","CHD_WOMAN","A","1976",1.68,
"SWE","FERTILITY","TOT","CHD_WOMAN","A","1977",1.64,
"SWE","FERTILITY","TOT","CHD_WOMAN","A","1978",1.6,
"SWE","FERTILITY","TOT","CHD_WOMAN","A","1979",1.66,
"SWE","FERTILITY","TOT","CHD_WOMAN","A","1980",1.68,
"SWE","FERTILITY","TOT","CHD_WOMAN","A","1981",1.63,
"SWE","FERTILITY","TOT","CHD_WOMAN","A","1982",1.62,
"SWE","FERTILITY","TOT","CHD_WOMAN","A","1983",1.61,
"SWE","FERTILITY","TOT","CHD_WOMAN","A","1984",1.65,
"SWE","FERTILITY","TOT","CHD_WOMAN","A","1985",1.73,
"SWE","FERTILITY","TOT","CHD_WOMAN","A","1986",1.79,
"SWE","FERTILITY","TOT","CHD_WOMAN","A","1987",1.84,
"SWE","FERTILITY","TOT","CHD_WOMAN","A","1988",1.96,
"SWE","FERTILITY","TOT","CHD_WOMAN","A","1989",2.02,
"SWE","FERTILITY","TOT","CHD_WOMAN","A","1990",2.14,
"SWE","FERTILITY","TOT","CHD_WOMAN","A","1991",2.12,
"SWE","FERTILITY","TOT","CHD_WOMAN","A","1992",2.09,
"SWE","FERTILITY","TOT","CHD_WOMAN","A","1993",2,
"SWE","FERTILITY","TOT","CHD_WOMAN","A","1994",1.89,
"SWE","FERTILITY","TOT","CHD_WOMAN","A","1995",1.74,
"SWE","FERTILITY","TOT","CHD_WOMAN","A","1996",1.61,
"SWE","FERTILITY","TOT","CHD_WOMAN","A","1997",1.53,
"SWE","FERTILITY","TOT","CHD_WOMAN","A","1998",1.51,
"SWE","FERTILITY","TOT","CHD_WOMAN","A","1999",1.5,
"SWE","FERTILITY","TOT","CHD_WOMAN","A","2000",1.55,
"SWE","FERTILITY","TOT","CHD_WOMAN","A","2001",1.57,
"SWE","FERTILITY","TOT","CHD_WOMAN","A","2002",1.65,
"SWE","FERTILITY","TOT","CHD_WOMAN","A","2003",1.72,
"SWE","FERTILITY","TOT","CHD_WOMAN","A","2004",1.75,
"SWE","FERTILITY","TOT","CHD_WOMAN","A","2005",1.77,
"SWE","FERTILITY","TOT","CHD_WOMAN","A","2006",1.85,
"SWE","FERTILITY","TOT","CHD_WOMAN","A","2007",1.88,
"SWE","FERTILITY","TOT","CHD_WOMAN","A","2008",1.91,
"SWE","FERTILITY","TOT","CHD_WOMAN","A","2009",1.94,
"SWE","FERTILITY","TOT","CHD_WOMAN","A","2010",1.98,
"SWE","FERTILITY","TOT","CHD_WOMAN","A","2011",1.9,
"SWE","FERTILITY","TOT","CHD_WOMAN","A","2012",1.91,
"SWE","FERTILITY","TOT","CHD_WOMAN","A","2013",1.89,
"SWE","FERTILITY","TOT","CHD_WOMAN","A","2014",1.88,
"SWE","FERTILITY","TOT","CHD_WOMAN","A","2015",1.85,
"SWE","FERTILITY","TOT","CHD_WOMAN","A","2016",1.85,
"SWE","FERTILITY","TOT","CHD_WOMAN","A","2017",1.78,
"SWE","FERTILITY","TOT","CHD_WOMAN","A","2018",1.75,
"SWE","FERTILITY","TOT","CHD_WOMAN","A","2019",1.7,
"SWE","FERTILITY","TOT","CHD_WOMAN","A","2020",1.66,
"SWE","FERTILITY","TOT","CHD_WOMAN","A","2021",1.67,
"CHE","FERTILITY","TOT","CHD_WOMAN","A","1960",2.44,
"CHE","FERTILITY","TOT","CHD_WOMAN","A","1961",2.53,
"CHE","FERTILITY","TOT","CHD_WOMAN","A","1962",2.6,
"CHE","FERTILITY","TOT","CHD_WOMAN","A","1963",2.67,
"CHE","FERTILITY","TOT","CHD_WOMAN","A","1964",2.68,
"CHE","FERTILITY","TOT","CHD_WOMAN","A","1965",2.61,
"CHE","FERTILITY","TOT","CHD_WOMAN","A","1966",2.52,
"CHE","FERTILITY","TOT","CHD_WOMAN","A","1967",2.41,
"CHE","FERTILITY","TOT","CHD_WOMAN","A","1968",2.3,
"CHE","FERTILITY","TOT","CHD_WOMAN","A","1969",2.19,
"CHE","FERTILITY","TOT","CHD_WOMAN","A","1970",2.1,
"CHE","FERTILITY","TOT","CHD_WOMAN","A","1971",2.04,
"CHE","FERTILITY","TOT","CHD_WOMAN","A","1972",1.91,
"CHE","FERTILITY","TOT","CHD_WOMAN","A","1973",1.81,
"CHE","FERTILITY","TOT","CHD_WOMAN","A","1974",1.73,
"CHE","FERTILITY","TOT","CHD_WOMAN","A","1975",1.61,
"CHE","FERTILITY","TOT","CHD_WOMAN","A","1976",1.55,
"CHE","FERTILITY","TOT","CHD_WOMAN","A","1977",1.53,
"CHE","FERTILITY","TOT","CHD_WOMAN","A","1978",1.51,
"CHE","FERTILITY","TOT","CHD_WOMAN","A","1979",1.52,
"CHE","FERTILITY","TOT","CHD_WOMAN","A","1980",1.55,
"CHE","FERTILITY","TOT","CHD_WOMAN","A","1981",1.55,
"CHE","FERTILITY","TOT","CHD_WOMAN","A","1982",1.56,
"CHE","FERTILITY","TOT","CHD_WOMAN","A","1983",1.52,
"CHE","FERTILITY","TOT","CHD_WOMAN","A","1984",1.53,
"CHE","FERTILITY","TOT","CHD_WOMAN","A","1985",1.52,
"CHE","FERTILITY","TOT","CHD_WOMAN","A","1986",1.53,
"CHE","FERTILITY","TOT","CHD_WOMAN","A","1987",1.52,
"CHE","FERTILITY","TOT","CHD_WOMAN","A","1988",1.57,
"CHE","FERTILITY","TOT","CHD_WOMAN","A","1989",1.56,
"CHE","FERTILITY","TOT","CHD_WOMAN","A","1990",1.59,
"CHE","FERTILITY","TOT","CHD_WOMAN","A","1991",1.58,
"CHE","FERTILITY","TOT","CHD_WOMAN","A","1992",1.58,
"CHE","FERTILITY","TOT","CHD_WOMAN","A","1993",1.51,
"CHE","FERTILITY","TOT","CHD_WOMAN","A","1994",1.49,
"CHE","FERTILITY","TOT","CHD_WOMAN","A","1995",1.48,
"CHE","FERTILITY","TOT","CHD_WOMAN","A","1996",1.5,
"CHE","FERTILITY","TOT","CHD_WOMAN","A","1997",1.48,
"CHE","FERTILITY","TOT","CHD_WOMAN","A","1998",1.47,
"CHE","FERTILITY","TOT","CHD_WOMAN","A","1999",1.48,
"CHE","FERTILITY","TOT","CHD_WOMAN","A","2000",1.5,
"CHE","FERTILITY","TOT","CHD_WOMAN","A","2001",1.38,
"CHE","FERTILITY","TOT","CHD_WOMAN","A","2002",1.39,
"CHE","FERTILITY","TOT","CHD_WOMAN","A","2003",1.39,
"CHE","FERTILITY","TOT","CHD_WOMAN","A","2004",1.42,
"CHE","FERTILITY","TOT","CHD_WOMAN","A","2005",1.42,
"CHE","FERTILITY","TOT","CHD_WOMAN","A","2006",1.44,
"CHE","FERTILITY","TOT","CHD_WOMAN","A","2007",1.46,
"CHE","FERTILITY","TOT","CHD_WOMAN","A","2008",1.48,
"CHE","FERTILITY","TOT","CHD_WOMAN","A","2009",1.5,
"CHE","FERTILITY","TOT","CHD_WOMAN","A","2010",1.54,
"CHE","FERTILITY","TOT","CHD_WOMAN","A","2011",1.52,
"CHE","FERTILITY","TOT","CHD_WOMAN","A","2012",1.53,
"CHE","FERTILITY","TOT","CHD_WOMAN","A","2013",1.52,
"CHE","FERTILITY","TOT","CHD_WOMAN","A","2014",1.54,
"CHE","FERTILITY","TOT","CHD_WOMAN","A","2015",1.54,
"CHE","FERTILITY","TOT","CHD_WOMAN","A","2016",1.54,
"CHE","FERTILITY","TOT","CHD_WOMAN","A","2017",1.52,
"CHE","FERTILITY","TOT","CHD_WOMAN","A","2018",1.52,
"CHE","FERTILITY","TOT","CHD_WOMAN","A","2019",1.48,
"CHE","FERTILITY","TOT","CHD_WOMAN","A","2020",1.46,
"CHE","FERTILITY","TOT","CHD_WOMAN","A","2021",1.51,
"TUR","FERTILITY","TOT","CHD_WOMAN","A","1960",6.4,
"TUR","FERTILITY","TOT","CHD_WOMAN","A","1961",6.33,
"TUR","FERTILITY","TOT","CHD_WOMAN","A","1962",6.26,
"TUR","FERTILITY","TOT","CHD_WOMAN","A","1963",6.19,
"TUR","FERTILITY","TOT","CHD_WOMAN","A","1964",6.01,
"TUR","FERTILITY","TOT","CHD_WOMAN","A","1965",5.84,
"TUR","FERTILITY","TOT","CHD_WOMAN","A","1966",5.66,
"TUR","FERTILITY","TOT","CHD_WOMAN","A","1967",5.49,
"TUR","FERTILITY","TOT","CHD_WOMAN","A","1968",5.31,
"TUR","FERTILITY","TOT","CHD_WOMAN","A","1969",5.18,
"TUR","FERTILITY","TOT","CHD_WOMAN","A","1970",5,
"TUR","FERTILITY","TOT","CHD_WOMAN","A","1971",5,
"TUR","FERTILITY","TOT","CHD_WOMAN","A","1972",5,
"TUR","FERTILITY","TOT","CHD_WOMAN","A","1973",5.59,
"TUR","FERTILITY","TOT","CHD_WOMAN","A","1974",5.46,
"TUR","FERTILITY","TOT","CHD_WOMAN","A","1975",5.32,
"TUR","FERTILITY","TOT","CHD_WOMAN","A","1976",5.19,
"TUR","FERTILITY","TOT","CHD_WOMAN","A","1977",4.9,
"TUR","FERTILITY","TOT","CHD_WOMAN","A","1978",5.05,
"TUR","FERTILITY","TOT","CHD_WOMAN","A","1979",4.84,
"TUR","FERTILITY","TOT","CHD_WOMAN","A","1980",4.63,
"TUR","FERTILITY","TOT","CHD_WOMAN","A","1981",4.41,
"TUR","FERTILITY","TOT","CHD_WOMAN","A","1982",4.2,
"TUR","FERTILITY","TOT","CHD_WOMAN","A","1983",4.11,
"TUR","FERTILITY","TOT","CHD_WOMAN","A","1984",3.93,
"TUR","FERTILITY","TOT","CHD_WOMAN","A","1985",3.76,
"TUR","FERTILITY","TOT","CHD_WOMAN","A","1986",3.58,
"TUR","FERTILITY","TOT","CHD_WOMAN","A","1987",3.4,
"TUR","FERTILITY","TOT","CHD_WOMAN","A","1988",3.29,
"TUR","FERTILITY","TOT","CHD_WOMAN","A","1989",3.39,
"TUR","FERTILITY","TOT","CHD_WOMAN","A","1990",3.07,
"TUR","FERTILITY","TOT","CHD_WOMAN","A","1991",3,
"TUR","FERTILITY","TOT","CHD_WOMAN","A","1992",2.93,
"TUR","FERTILITY","TOT","CHD_WOMAN","A","1993",2.87,
"TUR","FERTILITY","TOT","CHD_WOMAN","A","1994",2.81,
"TUR","FERTILITY","TOT","CHD_WOMAN","A","1995",2.75,
"TUR","FERTILITY","TOT","CHD_WOMAN","A","1996",2.69,
"TUR","FERTILITY","TOT","CHD_WOMAN","A","1997",2.63,
"TUR","FERTILITY","TOT","CHD_WOMAN","A","1998",2.56,
"TUR","FERTILITY","TOT","CHD_WOMAN","A","1999",2.48,
"TUR","FERTILITY","TOT","CHD_WOMAN","A","2000",2.27,
"TUR","FERTILITY","TOT","CHD_WOMAN","A","2001",2.37,
"TUR","FERTILITY","TOT","CHD_WOMAN","A","2002",2.17,
"TUR","FERTILITY","TOT","CHD_WOMAN","A","2003",2.09,
"TUR","FERTILITY","TOT","CHD_WOMAN","A","2004",2.11,
"TUR","FERTILITY","TOT","CHD_WOMAN","A","2005",2.12,
"TUR","FERTILITY","TOT","CHD_WOMAN","A","2006",2.12,
"TUR","FERTILITY","TOT","CHD_WOMAN","A","2007",2.16,
"TUR","FERTILITY","TOT","CHD_WOMAN","A","2008",2.15,
"TUR","FERTILITY","TOT","CHD_WOMAN","A","2009",2.1,
"TUR","FERTILITY","TOT","CHD_WOMAN","A","2010",2.08,
"TUR","FERTILITY","TOT","CHD_WOMAN","A","2011",2.05,
"TUR","FERTILITY","TOT","CHD_WOMAN","A","2012",2.11,
"TUR","FERTILITY","TOT","CHD_WOMAN","A","2013",2.11,
"TUR","FERTILITY","TOT","CHD_WOMAN","A","2014",2.18,
"TUR","FERTILITY","TOT","CHD_WOMAN","A","2015",2.15,
"TUR","FERTILITY","TOT","CHD_WOMAN","A","2016",2.11,
"TUR","FERTILITY","TOT","CHD_WOMAN","A","2017",2.07,
"TUR","FERTILITY","TOT","CHD_WOMAN","A","2018",1.99,
"TUR","FERTILITY","TOT","CHD_WOMAN","A","2019",1.88,
"TUR","FERTILITY","TOT","CHD_WOMAN","A","2020",1.76,
"TUR","FERTILITY","TOT","CHD_WOMAN","A","2021",1.7,
"GBR","FERTILITY","TOT","CHD_WOMAN","A","1960",2.72,
"GBR","FERTILITY","TOT","CHD_WOMAN","A","1961",2.8,
"GBR","FERTILITY","TOT","CHD_WOMAN","A","1962",2.88,
"GBR","FERTILITY","TOT","CHD_WOMAN","A","1963",2.92,
"GBR","FERTILITY","TOT","CHD_WOMAN","A","1964",2.97,
"GBR","FERTILITY","TOT","CHD_WOMAN","A","1965",2.89,
"GBR","FERTILITY","TOT","CHD_WOMAN","A","1966",2.79,
"GBR","FERTILITY","TOT","CHD_WOMAN","A","1967",2.69,
"GBR","FERTILITY","TOT","CHD_WOMAN","A","1968",2.6,
"GBR","FERTILITY","TOT","CHD_WOMAN","A","1969",2.51,
"GBR","FERTILITY","TOT","CHD_WOMAN","A","1970",2.43,
"GBR","FERTILITY","TOT","CHD_WOMAN","A","1971",2.4,
"GBR","FERTILITY","TOT","CHD_WOMAN","A","1972",2.2,
"GBR","FERTILITY","TOT","CHD_WOMAN","A","1973",2.04,
"GBR","FERTILITY","TOT","CHD_WOMAN","A","1974",1.92,
"GBR","FERTILITY","TOT","CHD_WOMAN","A","1975",1.81,
"GBR","FERTILITY","TOT","CHD_WOMAN","A","1976",1.74,
"GBR","FERTILITY","TOT","CHD_WOMAN","A","1977",1.69,
"GBR","FERTILITY","TOT","CHD_WOMAN","A","1978",1.75,
"GBR","FERTILITY","TOT","CHD_WOMAN","A","1979",1.86,
"GBR","FERTILITY","TOT","CHD_WOMAN","A","1980",1.9,
"GBR","FERTILITY","TOT","CHD_WOMAN","A","1981",1.82,
"GBR","FERTILITY","TOT","CHD_WOMAN","A","1982",1.78,
"GBR","FERTILITY","TOT","CHD_WOMAN","A","1983",1.77,
"GBR","FERTILITY","TOT","CHD_WOMAN","A","1984",1.77,
"GBR","FERTILITY","TOT","CHD_WOMAN","A","1985",1.79,
"GBR","FERTILITY","TOT","CHD_WOMAN","A","1986",1.78,
"GBR","FERTILITY","TOT","CHD_WOMAN","A","1987",1.81,
"GBR","FERTILITY","TOT","CHD_WOMAN","A","1988",1.82,
"GBR","FERTILITY","TOT","CHD_WOMAN","A","1989",1.79,
"GBR","FERTILITY","TOT","CHD_WOMAN","A","1990",1.83,
"GBR","FERTILITY","TOT","CHD_WOMAN","A","1991",1.82,
"GBR","FERTILITY","TOT","CHD_WOMAN","A","1992",1.79,
"GBR","FERTILITY","TOT","CHD_WOMAN","A","1993",1.76,
"GBR","FERTILITY","TOT","CHD_WOMAN","A","1994",1.74,
"GBR","FERTILITY","TOT","CHD_WOMAN","A","1995",1.71,
"GBR","FERTILITY","TOT","CHD_WOMAN","A","1996",1.73,
"GBR","FERTILITY","TOT","CHD_WOMAN","A","1997",1.72,
"GBR","FERTILITY","TOT","CHD_WOMAN","A","1998",1.71,
"GBR","FERTILITY","TOT","CHD_WOMAN","A","1999",1.68,
"GBR","FERTILITY","TOT","CHD_WOMAN","A","2000",1.64,
"GBR","FERTILITY","TOT","CHD_WOMAN","A","2001",1.63,
"GBR","FERTILITY","TOT","CHD_WOMAN","A","2002",1.63,
"GBR","FERTILITY","TOT","CHD_WOMAN","A","2003",1.7,
"GBR","FERTILITY","TOT","CHD_WOMAN","A","2004",1.75,
"GBR","FERTILITY","TOT","CHD_WOMAN","A","2005",1.76,
"GBR","FERTILITY","TOT","CHD_WOMAN","A","2006",1.82,
"GBR","FERTILITY","TOT","CHD_WOMAN","A","2007",1.86,
"GBR","FERTILITY","TOT","CHD_WOMAN","A","2008",1.91,
"GBR","FERTILITY","TOT","CHD_WOMAN","A","2009",1.89,
"GBR","FERTILITY","TOT","CHD_WOMAN","A","2010",1.92,
"GBR","FERTILITY","TOT","CHD_WOMAN","A","2011",1.91,
"GBR","FERTILITY","TOT","CHD_WOMAN","A","2012",1.92,
"GBR","FERTILITY","TOT","CHD_WOMAN","A","2013",1.83,
"GBR","FERTILITY","TOT","CHD_WOMAN","A","2014",1.81,
"GBR","FERTILITY","TOT","CHD_WOMAN","A","2015",1.8,
"GBR","FERTILITY","TOT","CHD_WOMAN","A","2016",1.79,
"GBR","FERTILITY","TOT","CHD_WOMAN","A","2017",1.74,
"GBR","FERTILITY","TOT","CHD_WOMAN","A","2018",1.68,
"GBR","FERTILITY","TOT","CHD_WOMAN","A","2019",1.63,
"GBR","FERTILITY","TOT","CHD_WOMAN","A","2020",1.56,
"GBR","FERTILITY","TOT","CHD_WOMAN","A","2021",1.53,
"USA","FERTILITY","TOT","CHD_WOMAN","A","1960",3.65,
"USA","FERTILITY","TOT","CHD_WOMAN","A","1961",3.62,
"USA","FERTILITY","TOT","CHD_WOMAN","A","1962",3.46,
"USA","FERTILITY","TOT","CHD_WOMAN","A","1963",3.32,
"USA","FERTILITY","TOT","CHD_WOMAN","A","1964",3.19,
"USA","FERTILITY","TOT","CHD_WOMAN","A","1965",2.91,
"USA","FERTILITY","TOT","CHD_WOMAN","A","1966",2.72,
"USA","FERTILITY","TOT","CHD_WOMAN","A","1967",2.56,
"USA","FERTILITY","TOT","CHD_WOMAN","A","1968",2.46,
"USA","FERTILITY","TOT","CHD_WOMAN","A","1969",2.46,
"USA","FERTILITY","TOT","CHD_WOMAN","A","1970",2.48,
"USA","FERTILITY","TOT","CHD_WOMAN","A","1971",2.27,
"USA","FERTILITY","TOT","CHD_WOMAN","A","1972",2.01,
"USA","FERTILITY","TOT","CHD_WOMAN","A","1973",1.88,
"USA","FERTILITY","TOT","CHD_WOMAN","A","1974",1.84,
"USA","FERTILITY","TOT","CHD_WOMAN","A","1975",1.77,
"USA","FERTILITY","TOT","CHD_WOMAN","A","1976",1.74,
"USA","FERTILITY","TOT","CHD_WOMAN","A","1977",1.79,
"USA","FERTILITY","TOT","CHD_WOMAN","A","1978",1.76,
"USA","FERTILITY","TOT","CHD_WOMAN","A","1979",1.81,
"USA","FERTILITY","TOT","CHD_WOMAN","A","1980",1.84,
"USA","FERTILITY","TOT","CHD_WOMAN","A","1981",1.81,
"USA","FERTILITY","TOT","CHD_WOMAN","A","1982",1.83,
"USA","FERTILITY","TOT","CHD_WOMAN","A","1983",1.8,
"USA","FERTILITY","TOT","CHD_WOMAN","A","1984",1.81,
"USA","FERTILITY","TOT","CHD_WOMAN","A","1985",1.84,
"USA","FERTILITY","TOT","CHD_WOMAN","A","1986",1.84,
"USA","FERTILITY","TOT","CHD_WOMAN","A","1987",1.87,
"USA","FERTILITY","TOT","CHD_WOMAN","A","1988",1.93,
"USA","FERTILITY","TOT","CHD_WOMAN","A","1989",2.01,
"USA","FERTILITY","TOT","CHD_WOMAN","A","1990",2.08,
"USA","FERTILITY","TOT","CHD_WOMAN","A","1991",2.06,
"USA","FERTILITY","TOT","CHD_WOMAN","A","1992",2.05,
"USA","FERTILITY","TOT","CHD_WOMAN","A","1993",2.02,
"USA","FERTILITY","TOT","CHD_WOMAN","A","1994",2,
"USA","FERTILITY","TOT","CHD_WOMAN","A","1995",1.98,
"USA","FERTILITY","TOT","CHD_WOMAN","A","1996",1.98,
"USA","FERTILITY","TOT","CHD_WOMAN","A","1997",1.97,
"USA","FERTILITY","TOT","CHD_WOMAN","A","1998",2,
"USA","FERTILITY","TOT","CHD_WOMAN","A","1999",2.01,
"USA","FERTILITY","TOT","CHD_WOMAN","A","2000",2.06,
"USA","FERTILITY","TOT","CHD_WOMAN","A","2001",2.03,
"USA","FERTILITY","TOT","CHD_WOMAN","A","2002",2.01,
"USA","FERTILITY","TOT","CHD_WOMAN","A","2003",2.04,
"USA","FERTILITY","TOT","CHD_WOMAN","A","2004",2.05,
"USA","FERTILITY","TOT","CHD_WOMAN","A","2005",2.06,
"USA","FERTILITY","TOT","CHD_WOMAN","A","2006",2.11,
"USA","FERTILITY","TOT","CHD_WOMAN","A","2007",2.12,
"USA","FERTILITY","TOT","CHD_WOMAN","A","2008",2.07,
"USA","FERTILITY","TOT","CHD_WOMAN","A","2009",2,
"USA","FERTILITY","TOT","CHD_WOMAN","A","2010",1.93,
"USA","FERTILITY","TOT","CHD_WOMAN","A","2011",1.89,
"USA","FERTILITY","TOT","CHD_WOMAN","A","2012",1.88,
"USA","FERTILITY","TOT","CHD_WOMAN","A","2013",1.86,
"USA","FERTILITY","TOT","CHD_WOMAN","A","2014",1.86,
"USA","FERTILITY","TOT","CHD_WOMAN","A","2015",1.84,
"USA","FERTILITY","TOT","CHD_WOMAN","A","2016",1.82,
"USA","FERTILITY","TOT","CHD_WOMAN","A","2017",1.77,
"USA","FERTILITY","TOT","CHD_WOMAN","A","2018",1.73,
"USA","FERTILITY","TOT","CHD_WOMAN","A","2019",1.71,
"USA","FERTILITY","TOT","CHD_WOMAN","A","2020",1.64,
"USA","FERTILITY","TOT","CHD_WOMAN","A","2021",1.66,
"BRA","FERTILITY","TOT","CHD_WOMAN","A","1960",6.06,
"BRA","FERTILITY","TOT","CHD_WOMAN","A","1961",6.03,
"BRA","FERTILITY","TOT","CHD_WOMAN","A","1962",5.98,
"BRA","FERTILITY","TOT","CHD_WOMAN","A","1963",5.91,
"BRA","FERTILITY","TOT","CHD_WOMAN","A","1964",5.82,
"BRA","FERTILITY","TOT","CHD_WOMAN","A","1965",5.7,
"BRA","FERTILITY","TOT","CHD_WOMAN","A","1966",5.57,
"BRA","FERTILITY","TOT","CHD_WOMAN","A","1967",5.42,
"BRA","FERTILITY","TOT","CHD_WOMAN","A","1968",5.27,
"BRA","FERTILITY","TOT","CHD_WOMAN","A","1969",5.12,
"BRA","FERTILITY","TOT","CHD_WOMAN","A","1970",4.97,
"BRA","FERTILITY","TOT","CHD_WOMAN","A","1971",4.84,
"BRA","FERTILITY","TOT","CHD_WOMAN","A","1972",4.71,
"BRA","FERTILITY","TOT","CHD_WOMAN","A","1973",4.6,
"BRA","FERTILITY","TOT","CHD_WOMAN","A","1974",4.5,
"BRA","FERTILITY","TOT","CHD_WOMAN","A","1975",4.42,
"BRA","FERTILITY","TOT","CHD_WOMAN","A","1976",4.34,
"BRA","FERTILITY","TOT","CHD_WOMAN","A","1977",4.27,
"BRA","FERTILITY","TOT","CHD_WOMAN","A","1978",4.2,
"BRA","FERTILITY","TOT","CHD_WOMAN","A","1979",4.12,
"BRA","FERTILITY","TOT","CHD_WOMAN","A","1980",4.04,
"BRA","FERTILITY","TOT","CHD_WOMAN","A","1981",3.94,
"BRA","FERTILITY","TOT","CHD_WOMAN","A","1982",3.84,
"BRA","FERTILITY","TOT","CHD_WOMAN","A","1983",3.72,
"BRA","FERTILITY","TOT","CHD_WOMAN","A","1984",3.6,
"BRA","FERTILITY","TOT","CHD_WOMAN","A","1985",3.47,
"BRA","FERTILITY","TOT","CHD_WOMAN","A","1986",3.34,
"BRA","FERTILITY","TOT","CHD_WOMAN","A","1987",3.23,
"BRA","FERTILITY","TOT","CHD_WOMAN","A","1988",3.11,
"BRA","FERTILITY","TOT","CHD_WOMAN","A","1989",3.01,
"BRA","FERTILITY","TOT","CHD_WOMAN","A","1990",2.91,
"BRA","FERTILITY","TOT","CHD_WOMAN","A","1991",2.82,
"BRA","FERTILITY","TOT","CHD_WOMAN","A","1992",2.72,
"BRA","FERTILITY","TOT","CHD_WOMAN","A","1993",2.67,
"BRA","FERTILITY","TOT","CHD_WOMAN","A","1994",2.62,
"BRA","FERTILITY","TOT","CHD_WOMAN","A","1995",2.58,
"BRA","FERTILITY","TOT","CHD_WOMAN","A","1996",2.52,
"BRA","FERTILITY","TOT","CHD_WOMAN","A","1997",2.47,
"BRA","FERTILITY","TOT","CHD_WOMAN","A","1998",2.41,
"BRA","FERTILITY","TOT","CHD_WOMAN","A","1999",2.33,
"BRA","FERTILITY","TOT","CHD_WOMAN","A","2000",2.26,
"BRA","FERTILITY","TOT","CHD_WOMAN","A","2001",2.18,
"BRA","FERTILITY","TOT","CHD_WOMAN","A","2002",2.1,
"BRA","FERTILITY","TOT","CHD_WOMAN","A","2003",2.02,
"BRA","FERTILITY","TOT","CHD_WOMAN","A","2004",2,
"BRA","FERTILITY","TOT","CHD_WOMAN","A","2005",1.97,
"BRA","FERTILITY","TOT","CHD_WOMAN","A","2006",1.93,
"BRA","FERTILITY","TOT","CHD_WOMAN","A","2007",1.88,
"BRA","FERTILITY","TOT","CHD_WOMAN","A","2008",1.84,
"BRA","FERTILITY","TOT","CHD_WOMAN","A","2009",1.83,
"BRA","FERTILITY","TOT","CHD_WOMAN","A","2010",1.81,
"BRA","FERTILITY","TOT","CHD_WOMAN","A","2011",1.8,
"BRA","FERTILITY","TOT","CHD_WOMAN","A","2012",1.77,
"BRA","FERTILITY","TOT","CHD_WOMAN","A","2013",1.75,
"BRA","FERTILITY","TOT","CHD_WOMAN","A","2014",1.77,
"BRA","FERTILITY","TOT","CHD_WOMAN","A","2015",1.78,
"BRA","FERTILITY","TOT","CHD_WOMAN","A","2016",1.71,
"BRA","FERTILITY","TOT","CHD_WOMAN","A","2017",1.74,
"BRA","FERTILITY","TOT","CHD_WOMAN","A","2018",1.75,
"BRA","FERTILITY","TOT","CHD_WOMAN","A","2019",1.7,
"BRA","FERTILITY","TOT","CHD_WOMAN","A","2020",1.65,
"BRA","FERTILITY","TOT","CHD_WOMAN","A","2021",1.64,
"CHL","FERTILITY","TOT","CHD_WOMAN","A","1960",4.7,
"CHL","FERTILITY","TOT","CHD_WOMAN","A","1961",4.66,
"CHL","FERTILITY","TOT","CHD_WOMAN","A","1962",4.6,
"CHL","FERTILITY","TOT","CHD_WOMAN","A","1963",4.54,
"CHL","FERTILITY","TOT","CHD_WOMAN","A","1964",4.46,
"CHL","FERTILITY","TOT","CHD_WOMAN","A","1965",4.36,
"CHL","FERTILITY","TOT","CHD_WOMAN","A","1966",4.26,
"CHL","FERTILITY","TOT","CHD_WOMAN","A","1967",4.14,
"CHL","FERTILITY","TOT","CHD_WOMAN","A","1968",4.03,
"CHL","FERTILITY","TOT","CHD_WOMAN","A","1969",3.9,
"CHL","FERTILITY","TOT","CHD_WOMAN","A","1970",3.78,
"CHL","FERTILITY","TOT","CHD_WOMAN","A","1971",3.65,
"CHL","FERTILITY","TOT","CHD_WOMAN","A","1972",3.53,
